policy,split,task_id,sample_id,valid,task_score,cost_price,exec_time,qop,reward,plan,error,raw_response
qwen_baseline,test,20,72,True,0.5054754018783569,0.06376429821798504,1004.8284039795399,0.1965019554741414,0.12037271143223197,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,6,True,0.5637891888618469,0.0740888036192343,1204.889034986496,0.21655334205962062,0.1243612891226567,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""image_super_resolution""]}]}"""
qwen_baseline,test,20,68,True,0.5509170889854431,0.0792892800566711,1305.6826090216637,0.20553082794936997,0.1052456435622196,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,49,True,0.5193188786506653,0.0793438353335659,1306.4431850016117,0.18968360876283602,0.0893432031583885,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,98,True,0.4840485751628876,0.08446178381038508,1405.6342349648476,0.1675347768579633,0.0592299721797665,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,17,True,0.5363253355026245,0.08965993294922155,1506.3023020029068,0.1890887453738122,0.07270247107641081,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,94,True,0.49379581212997437,0.08447023339461038,1405.9933110177517,0.17240094338671288,0.06406345826590684,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""image_super_resolution""]}]}"""
qwen_baseline,test,20,80,True,0.4911178946495056,0.10007287570614345,1708.0080210268497,0.1573015223480648,0.024721707368996093,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,85,True,0.5094296336174011,0.08960197791960453,1505.192009985447,0.17569200679948566,0.05939462685035357,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,91,True,0.6122257113456726,0.08446764839071996,1405.5532650351524,0.2316181727910135,0.12332370497396106,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,87,True,0.5228055715560913,0.10003996211564095,1707.5331410467625,0.17317438833478258,0.040629490615548935,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,37,True,0.5719987154006958,0.08964159848851623,1505.9908039569855,0.2069416050619382,0.09057947806039124,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,45,True,0.6050999760627747,0.089616733963522,1505.7868129909039,0.223514164201696,0.10716293975053595,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,33,True,0.4870748221874237,0.08964920986621501,1506.56365904212,0.1644729457412777,0.04805644025639233,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,1,True,0.5188646912574768,0.08967775911138987,1506.7916209697723,0.18034270179665746,0.06391430397606623,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""image_super_resolution""]}]}"""
qwen_baseline,test,20,57,True,0.4686451554298401,0.0844592009244169,1405.5353370010853,0.1598353449200286,0.051539443552603065,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,20,7,True,0.6092031002044678,0.09484099554460625,1606.7112790048122,0.2209582852322245,0.09650992442944956,"[""image_super_resolution"", [""input_of_query""], ""image_captioning"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""image_captioning"",""dependencies"":[""output_of_image_super_resolution""]}]}"""
qwen_baseline,test,21,3,True,0.41486334800720215,0.04251890628251084,803.5622950196266,0.1699329096797019,0.10581599136038297,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,12,True,0.7642796635627747,0.04250054316547726,803.2547889947891,0.34465726246949807,0.28056408129916977,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,15,True,0.583493709564209,0.021921940942204607,404.1904349923134,0.2724132037363273,0.24036684081177087,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,27,True,0.7601457834243774,0.03737664776411182,703.9706190228462,0.3471092473415825,0.29098750592784817,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,31,True,0.0,0.042503681709627705,803.3428380489349,-0.03748533729295244,-0.10158612465970734,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,34,True,0.0,0.042503463645097134,803.314573019743,-0.03748514497496606,-0.10158318912452287,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,40,True,0.41165560483932495,0.04251015452010255,803.4256219863892,0.16833675655102615,0.10423016296097229,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,41,True,0.7095698118209839,0.04251397227578457,803.5080960094929,0.31729049304272317,0.25317711017165034,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,44,True,0.6130095720291138,0.04253149980705665,803.8537050187588,0.26899491506421225,0.2048536656091527,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,52,True,0.5376670956611633,0.042538158011365665,803.9811659753323,0.2313178047998842,0.1671663522273656,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,54,True,0.3020504117012024,0.02193426549527781,404.43580704927444,0.1316806853928025,0.09961449239803483,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,61,True,0.7190422415733337,0.04254269605548356,804.0656419992447,0.3220013755117504,0.2578432085590006,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,64,True,0.6269022822380066,0.04250269676798414,803.2745870053768,0.27596667247714735,0.21187233403447353,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,76,True,0.0,0.04250446471139025,803.3091350197792,-0.03748602784689952,-0.10158314585767304,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,71,True,0.692681610584259,0.06846690955438081,1306.3632499873638,0.28595767858829196,0.1814710255162027,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,67,True,0.6894435286521912,0.06844614402656145,1305.9244349598885,0.2843569513961022,0.17990624881682601,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,77,True,0.3944169282913208,0.06322988380173204,1204.8518249988556,0.14144403560757374,0.04510833974490881,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,90,True,0.3794383108615875,0.06326087315685275,1205.4573090076447,0.13392739640314794,0.03754298795160292,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,78,True,0.7885887622833252,0.06322803929264817,1204.8770629763603,0.33853157933430533,0.24219265519770244,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,21,True,0.407643586397171,0.05809899495192389,1105.5093230605125,0.1525824573445084,0.0642213634165723,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,46,True,0.5525323152542114,0.06843730201521475,1305.7596929967403,0.21590914274576006,0.11147153731982429,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,39,True,0.4750834107398987,0.058078076491086275,1105.0630100369453,0.1863208181661681,0.09799636612071166,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,11,True,0.491609126329422,0.06324097927916643,1205.1153720021248,0.19003034917516873,0.09367253632491529,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,62,True,0.0,0.047741888720863546,904.8313980102539,-0.04210507724790336,-0.11435408416145718,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,2,True,0.5781900882720947,0.06844784887202479,1306.0244790315628,0.22872872764907598,0.12426867179687867,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,53,True,0.5451147556304932,0.06324571099250685,1205.177106976509,0.2167789907784904,0.12041681162134223,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,50,True,0.7007759809494019,0.0632398936977712,1205.0955920219421,0.2946147338936259,0.19825848442362112,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,20,True,0.5694860219955444,0.06323535062695253,1204.9933819770813,0.22897376109412218,0.13262599748658782,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,87,True,0.8040984869003296,0.0891057237584423,1706.202780932188,0.32346409563551654,0.18687610347772485,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,33,True,0.6988500356674194,0.07879504440036263,1506.4631299972534,0.2799331833018388,0.15938118263380302,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,1,True,0.4541676938533783,0.07876732138199571,1505.9569780230522,0.15761646219898726,0.03710448843338607,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,7,True,0.6519253849983215,0.08395286857347953,1606.4221580028534,0.25192201017222376,0.12334404241213565,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,91,True,0.49536070227622986,0.07357120903872891,1405.2566200494766,0.18279558175018745,0.07036908461380278,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
qwen_baseline,test,21,94,True,0.5423341989517212,0.07358191643192506,1405.4386489987373,0.20627288690020582,0.09383227636002431,"[""image_super_resolution"", [""input_of_query""], ""object_detection"", [""image_super_resolution""]]",,"{""plan"":[{""tool"":""image_super_resolution"",""dependencies"":[""input_of_query""]},{""tool"":""object_detection"",""dependencies"":[""output_of_super_resolution""]}]}"
